cpu_usage,memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,network_bandwidth_usage,network_latency,disk_io,pod_lifetime_seconds,predicted_score,scaling_decision
-1.6235199138520664,0.3783857583219464,1.7099695967416793,0.2845814209737278,1.3071642028562207,-0.9124124409654414,-1.1834102498955394,-0.7337604042270234,0.9223777591382988,-1.0426472851540949,0.9136753854895532,Keep
-1.7349556583000036,-0.717160405364819,1.4890754751893225,-0.3262228679130004,1.3671048681642244,-0.5229438059046254,-0.4296863671983212,0.5739356002835179,-0.0894780442394197,-1.146810062274907,0.7138440815217477,Scale Down
-0.2524035638570792,0.4693327357212789,0.753843951353893,0.1333578852741279,-0.7080081210736182,-0.7515375890310185,-0.0146146929762882,0.8355744629008648,-1.0836334796929543,1.3535814693825845,1.1896707563199604,Scale Up
0.9540059979362128,0.8400081746921567,0.0691920973660419,0.4406738120915962,0.0312601770543313,-0.0922093240288317,1.3738226258768027,1.626500405625491,-0.8688397464094492,-0.2322383668332699,1.3307943093788763,Scale Up
-1.379175023515842,-0.624201940567725,1.414465526087536,-1.5161501292210902,-1.3714570892135347,1.2015479409390133,-0.0623403943014407,0.0430377540413105,-1.6080171818799829,0.5233790258333157,0.6244319767123421,Scale Down
-0.4100233952766859,1.184382354666133,-0.4892389063448665,0.8863255547058669,0.2781580951515885,0.0980568373180773,-0.7928755855031909,-0.6840947536420189,-0.2697174652263986,0.6493960714040804,0.9793153460642242,Keep
-1.5567511874754023,-0.6535718782639983,-0.6703209581698452,-1.4228704815766016,0.2190097987942884,1.447972311597515,-0.5013219189293818,-0.7720004337517178,0.9405523002625892,1.534649798156518,0.502424703714451,Scale Down
0.7653040831911487,-0.1132510243176632,0.6746602687537904,1.639140393145611,-1.1279620002424715,-0.1825141539522722,0.8967164122773545,0.889183417632556,-0.6818979582916931,-1.660264150659292,0.9372895145332011,Keep
-0.6335206042027094,0.6635866638387062,0.0741424811427768,-1.321879819956299,0.2304932041108728,0.1772297004244604,-0.4168820122128139,-0.8981524660834947,0.9281315675391644,-0.9098419089713006,1.1859767446417544,Scale Up
1.595506374296071,-0.7985678316642102,-0.9054706609485326,1.6405795113750317,-1.5854743380057,1.2457634623648497,-0.8470169666906803,-0.5763145462322152,-1.2375708672812344,1.1875271269367875,0.6162200241970286,Scale Down
1.236526946805013,1.6892550316591273,0.2127142173884336,-1.3389658526380237,0.0625335586039272,-0.4313734605427643,-0.7511607537316501,-0.983690496852876,0.089555710776078,-1.3293503504927755,1.8581259570234814,Scale Up
-0.9596771739786129,1.4350429294081268,-1.6038365544431008,1.0963098746162934,-1.0004762673575094,-1.645020056667715,0.4482736726134311,-1.33145539370269,1.1631751375872257,-0.8248146046216435,1.2461450518087103,Scale Up
0.1395668934688475,0.1292431104796357,-1.1912828113368563,-1.7189052064345796,0.8544751793147175,0.5131337849504226,1.498833491905397,0.8129983839788802,-0.0625257816972814,0.6836321163530157,1.234170294434633,Scale Up
1.6756615751576946,0.636939680580289,1.6742214269380695,1.2228165749255018,0.5630968270563226,-1.1039533063078848,0.5834951673633033,0.0618571427862618,0.042313791701695,1.038114584792421,1.4815040265049197,Scale Up
-1.0227360951197608,0.3793870483961822,1.0384004325887055,-1.1772210645314996,0.6727461773268609,0.8440342305127312,-1.1804609546993603,0.1934152878845958,-1.6485949404861642,-0.0259562386432261,0.8987412650621747,Keep
-0.1486705616230063,0.5699983489872054,-1.646794512630294,-0.82120337606421,1.3022725149226886,-1.729462388420142,-0.3806467873632305,1.0782630896754215,-0.6738165687656197,0.3939504977866077,1.5637593819285978,Scale Up
-0.7028123936803227,-0.6451562955857516,-1.5973163758853055,1.6328530555416845,1.069921050847522,1.6518713000104108,-1.4748139444213753,0.1547173640142025,0.0009172152662312,1.042184119725653,0.14268645360011534,Scale Down
-0.366911869477225,-0.6493474409605628,-0.8671678460293518,-0.8194131283502936,-0.5838150999744042,0.6679401384600463,0.1510365960594993,0.4157648845462762,-1.2016816113163724,-1.374704018535902,0.8094549876671957,Keep
0.2248887500099043,0.4346320320223567,1.5340173015674272,-1.0069388422110843,0.195691639588436,0.4935770191141561,-0.8181928095926161,-0.8141780599386834,1.7555348913225688,1.3323852533899203,1.1967500329298297,Scale Up
-1.4870547244234298,-1.47517363312168,0.7723998603994704,-1.1254334630524063,0.0135330213910607,0.1024070226169116,-0.1778495303945142,1.4503008910727937,-1.5672500643978742,-1.1065822765306597,0.6196324976367061,Scale Down
1.5088637410104,1.3701418056669572,-0.6958740837840931,1.7401451583943963,-0.6343814292697995,0.2204564532701417,0.19761361469143,-0.7262270263565382,1.4888268430325342,-1.6957297146731614,1.2482867182313067,Scale Up
1.3702064343785,1.0136754772609338,0.116528109474837,1.0229996398267984,-0.9510107630103012,-0.5796794411636915,-0.4751919469683233,1.3065863492287555,1.64044374045965,-0.4868700334640962,1.4657115003489392,Scale Up
0.543551135548256,-0.5141475379292801,-1.1988899726899669,-1.1668174868671388,1.6043637056437163,-0.757492573676435,-1.1367766475740035,-0.0303138253330031,1.325349939227929,1.1463295796765365,1.3340826800016965,Scale Up
0.6680411273899118,-0.033961382028969,-0.6564974605380204,-1.4259737395481633,0.1207040992874165,0.1071574464118869,1.3397569256159243,-0.1915404228640742,-0.0441193094157559,-0.3984485638084243,1.3274367363264088,Scale Up
0.1495140207327742,-0.1304894712425354,-0.2539879445085606,-0.9729373687033172,1.7674295046579669,1.692407645100934,-1.0695707499902922,1.489757576456697,-0.0141147000482495,1.5625304417416397,0.8387971196288201,Keep
-0.4034221968924103,-1.341319767402382,1.1302189979633246,-1.1620538877977944,-0.1163331704457941,1.0562376893086325,0.9553141320259402,0.081101129925243,-0.4718008371248471,-1.2439074340648308,0.6542452391446902,Scale Down
0.8803936761329723,1.4844171592210862,-1.247333676243771,-1.49165831746674,1.1816834878188696,0.9793306400118054,-0.3073507439959917,0.1158896969216697,-1.5746524344631383,-0.0233759803238577,1.482701126309151,Scale Up
1.3684004492697812,-0.245539454878606,1.6958657005606168,1.5463757509388107,-1.2092848266355505,0.570320689553489,1.088357983890171,0.5389647424867046,-0.0437998715721633,0.6334989094095824,0.8847278897558275,Keep
0.5157095118978023,-1.0298378716823615,1.6359948583839938,1.464037780278645,1.5424727353136534,0.9621975021094484,0.6245762928881807,0.8641993645502523,1.7529180058596283,-0.9271937132398048,0.5211810432979604,Scale Down
-1.5828073773956444,0.6703488714520004,-0.4104925836379464,-0.9700951447418784,0.8392460275377818,-1.3081474871420968,0.9607555175457586,0.9353751014121552,-0.2626171738682941,-0.0267181941200866,1.2675052027781275,Scale Up
0.979193650968654,-0.9134601852491652,-0.9004875097808402,-1.6143948931038083,-0.7048166301866666,0.0645307564388617,-1.0184041707380305,-0.2960727893104172,-0.6191163573886385,0.3945565987341103,1.2378980838483407,Scale Up
1.4118962031646365,-0.8882362171420399,1.005616986274175,-1.3275290735314509,-0.6474441210027697,0.6112781721788011,-0.7964105086672437,-1.142997195596983,0.1088009729858051,0.1396998088942116,1.1727554000096445,Scale Up
-1.6977906215923169,-1.728682187586804,0.9137300207511886,-0.3939300802262211,-0.1436884120320002,0.4718784803216527,-0.880079072805918,-0.905500786070786,0.1474640582109676,-1.5330349031935222,0.3109593636415675,Scale Down
-1.2856195050250192,-0.0555516283286463,-1.018917689071758,-1.7096769309054145,-1.2593160038583795,-1.5156405806028832,-0.1548629026973502,0.4787180593782641,0.6508338832275874,-0.6991265852795232,1.3438695174403277,Scale Up
-0.7334415252567993,-0.4975883983801041,-1.4063195793618728,1.4032531687295993,0.3968320671893313,1.688891078201161,0.8255881317278588,1.108203133701496,1.538320259600942,0.1176723687449725,0.24007469501977874,Scale Down
0.1619513176369487,1.6360849743434056,1.5266366320326068,1.057763454286991,0.7309981701516804,-0.6848498141689575,-1.5586481870626852,-1.5580769993262875,-0.093532809466283,-0.4712153118485992,1.3029464428701891,Scale Up
-0.3944141331876999,1.1825730406824757,-0.8982684676298313,-0.9339423321513974,1.1372293739878074,1.7002572872386572,-0.8206514023365399,1.4400638762526283,-0.099978024487152,1.6561470623759056,0.983801658600287,Keep
-0.1608062071249839,1.0016504068538548,-0.6657094749600495,-0.1210779446117931,1.6471011981419434,0.6424457720859346,1.106145685676471,-0.4024165662590302,0.8912965505796432,-0.9092704423636552,1.0612972142329045,Keep
0.582925478396143,0.4113425096339945,1.4254172574465724,-1.1315668183743657,1.003321427499316,0.1812430161480751,1.2849173482140246,-0.5319597965555871,-1.467559813563334,0.9001313748009612,1.3213475262600904,Scale Up
1.0762434903706584,-0.7232086711551238,-0.1584430510791736,-0.9011831745698295,1.6242884117001757,-0.5914904984765011,-0.1857591895956036,1.460265391308227,-0.9250984549511796,1.2479294156479086,1.3361236466982702,Scale Up
-1.6766308132686998,0.3891992873903677,-1.0670446897769317,0.1769078726283258,1.3142158849424015,-0.2610332502260256,-1.435767979290069,0.2684722688982266,0.9466325565667624,1.7181252135505334,0.7830742252550218,Scale Down
-0.8550129513069951,0.5384086487389346,-1.6797613839709906,-1.065648590349799,0.5799501990075346,-0.2361240099925972,1.0990682039347686,0.9822812162951872,-0.4516218640725001,-1.1419266203550285,1.1786964828152169,Scale Up
-0.347932592666453,0.1650517654593234,1.729587088276775,-0.4904712204025996,-1.475159728404097,-1.5522122036616186,0.9357846203059716,-1.470468964477294,-1.367152259198691,1.6079187441246237,1.3313728285481095,Scale Up
0.9805864206030206,-0.6528448866581672,0.6499188757597837,-0.7480600689831493,-0.870198702440212,-1.2223883843890797,1.1617217514012663,-0.3849697415444701,0.0110315521396629,1.5489018290077945,1.421370960481523,Scale Up
1.4992800475989894,-1.0793511806203646,0.384386470384513,-0.1354378616761793,-0.528174203571824,1.5040547551239396,0.0710650223887379,1.3913040858396315,0.0930554687804145,-0.6750557190787038,0.8369070341940072,Keep
0.2259235522007626,1.486561608498608,0.3441235871067372,-1.4514904110921567,0.3524681634392176,1.5712840692755057,0.903035509600457,1.3670927801352228,-1.0413187281655971,1.3775137982239745,1.2740722037908658,Scale Up
-0.9046086963937744,1.515060245125351,0.7914269005864915,1.2722346866404952,-1.2556589685115949,-0.8364484959261058,-0.3395040510901839,1.6943409591646603,-1.154137761882984,-1.4213045228138914,1.1403350613047663,Scale Up
-1.1337405961187346,1.679392942227458,0.9027278430955376,-0.3410804302747108,-0.5645007757809062,0.4451873914377202,-0.1270534430912613,0.3563299111573779,0.5783543865239975,-1.241985228202751,1.1153615949675042,Scale Up
-0.3023683895256938,0.3659299198526208,1.5374592720380362,-0.0865884504996326,-0.0017641886491115,1.2025664501678095,1.3344819210571857,-0.2917549528628878,-0.7241034529403587,-1.1618067314331153,0.8026805279884771,Keep
-0.1653570169131996,0.897462387036159,0.1066450764258694,-1.284514923291666,-1.2518430855496772,0.1218072405951506,0.3905574126717264,0.9250039639751384,1.326456901566044,-0.6502748489108098,1.3719180926644716,Scale Up
0.3059323843537157,-1.474806525880582,-1.1884500524977586,-1.1376173798832656,1.3911356594957789,0.8160255204651732,-0.5899554446916486,-0.9069303768012248,-1.371507409123273,-0.7471990490014474,0.7524768984281203,Scale Down
-0.0504275749133558,0.7046086048346009,0.7165501003497455,0.3053707954396647,1.2818501056685954,1.5528809659826053,-1.1239044956739814,-0.8534750801912769,-1.4450845790056142,-0.4476293264057819,0.7490799006575646,Scale Down
-1.6618705106122449,0.8598002233489761,-0.8657697895222533,-1.1861625999347,1.0762705986429582,0.5174228875103234,1.5320430305127266,0.3555760207962899,1.2413177295089033,-0.4924461621811206,0.9617907898084499,Keep
-1.648036244358882,-1.088252152256129,0.5814712093444663,0.7226233431823511,-1.476450146749225,-0.8235780817724652,1.4322715945141358,1.6542960077603206,-1.1420040805414005,1.4662296597684334,0.5614887237692534,Scale Down
-0.9617561543528844,-0.9127370186374928,1.4071450325499968,-1.5097205925401622,1.403769108575474,1.7468085792082335,1.4083034535921373,-1.0449867368945165,-1.293364221194603,0.6365467313170243,0.508754039378418,Scale Down
-0.5120855927909819,-1.467748970541,-1.0919822600181972,-1.1223570140043484,1.3299209799221017,1.6272458424899514,1.609815724851566,0.5631721811873021,-0.7418975511781524,-0.4860388093075211,0.4744305096720912,Scale Down
1.4076329198182873,1.1808780065149238,-1.2605975980092885,0.3197691162217636,1.525365854593404,1.0069048312180358,1.5508311202418843,0.4041229850061944,1.5946460378305247,1.2170702188350595,1.2601939626870677,Scale Up
0.5534727735744657,1.3341103036008657,0.8338818709348245,0.1859134604369486,0.6161407855722538,1.5658970260440033,-1.3794064790834497,-0.0041102739975369,0.4038599518332004,-0.0589108130174415,1.03725455371007,Keep
1.288664833127331,-0.4619166495182322,-1.1609891618511166,0.4299822050812542,0.7031772420116197,-0.7019370223721683,-0.4260523337073831,1.5424144951393446,0.0326215793418732,0.8242994876834157,1.2482405619701122,Scale Up
-0.3482767588870162,1.2939362374822874,-0.3864208325439259,-1.390887800375602,0.5233722959314864,-0.6022048696038471,-0.1385865000644734,-1.3891235416473566,-0.8464665872171236,-1.4382580321740368,1.5036145259210956,Scale Up
0.9119789713362888,0.8315611946803927,0.9371514530359556,1.2758155104675435,0.3094270060302381,-0.55187563375507,-1.321273884352841,-0.7370605695863858,1.4518180170795734,-1.6456138248996568,1.2590790527030948,Scale Up
-1.0737708348537047,0.2647046726859857,0.1019783108314719,-1.436355603048243,0.7371699544132602,1.6888236730210202,1.241177240834772,-1.4098541426060152,-0.3303070470949221,1.4685328433689435,0.7109461553159935,Scale Down
-0.0784418430825881,1.211368106164039,-1.640600667581582,0.9581203793544352,-0.3667654861188839,1.262350534226471,1.1071131928574895,-1.643368291403977,1.3649135800661978,1.5334549134314412,0.7946288149601466,Scale Down
-0.036220731326245,-0.0904788791306447,0.9913698407585196,-0.5224359290227062,0.7807581756826047,-0.2643008739291926,-1.2164521367132657,0.930920180625202,0.5915309419639803,-1.1884751731232317,1.148151780966097,Scale Up
1.43919052471356,0.6268350947257905,1.4884018812348472,-0.5230029697214159,-1.0753311514437571,0.5772319901647313,0.5183289897977039,1.1499777603183878,-0.581576792331883,-0.4652928397330019,1.4051995180594128,Scale Up
0.0882812804822537,1.6917300090692144,-0.2243236198977982,-1.6640853641624953,-0.6569418825314824,1.4335842250234034,1.2370662903712368,-0.2147075489886491,1.733850816548729,-0.6749864503989892,1.3531455217087696,Scale Up
1.0217059316185275,0.8602233164027714,-0.2628337984538479,1.0500943278761483,-0.4086240078338042,-1.5314010312147304,-0.2117629121229006,0.2417753790063603,0.1332167103201586,-1.6080875176642786,1.5218158978232457,Scale Up
-1.4282434481409765,-0.6315346848580595,1.2259311213895767,0.2215014222381888,-0.972927750063707,0.4542401426486462,1.7068891818878815,-1.4027268682252485,0.880597697601632,-0.2073189593059467,0.48466924105577447,Scale Down
-1.308848129303073,0.6463542750865656,0.0327998879120502,-1.0689801573401985,1.3311050563024287,-0.5924130553288075,-0.0320938618205451,1.5887878025794993,0.4589754528979045,1.5679333987593775,1.1981560573386378,Scale Up
0.8160163186327901,-1.6248535969225149,-1.1634305843680204,0.8612481182675518,0.7711230550934229,1.08078664090527,0.6252847570307335,-1.5634643565913358,-1.108951824925308,1.6624678293998618,0.43356829968954236,Scale Down
-1.65654234867336,-0.2988852128512113,-0.2530433000517514,-1.1481700371725825,1.1368914085115684,0.7729427792648202,0.7571961971077552,0.4111499017829797,1.5859870546426726,0.0376843608445517,0.6815730890874676,Scale Down
-0.5069383521203121,0.7517136681711761,-1.565342137398808,0.2069242543363788,-1.3907053460009722,0.3861856234730499,-0.5180890105685696,-0.5556410660265646,-0.1960980526860588,0.3015114447074897,0.9318302448752385,Keep
1.2707155576602598,-0.4594062582365965,-1.2016576952316589,-0.576933945028199,0.2017182511658469,-1.319790242319456,1.0590622920614117,-0.6039207968888236,-0.3255759478303371,0.1173087081764709,1.4898963929316633,Scale Up
0.8298406965204853,1.27825910334141,-1.3008284527481844,0.9444733176374248,-1.4204538942435283,-0.5636219834823281,0.4502656454004988,0.8273592634811407,-0.5405261840002801,-1.0593583541352392,1.3944269700030159,Scale Up
0.1348997590002556,-1.539779209619215,1.519463245942418,-0.4894598975156096,1.7446158571318815,1.160754688524955,-1.344210967445581,0.2412909134097063,-0.9197922689990994,-1.0064544000032225,0.5777382609761098,Scale Down
-1.2463290567900789,1.2813755526418409,0.9057127615878556,-0.8517634334420096,1.4287222672497446,-0.4328209946102062,0.4144471413175429,-1.3135113120168855,-1.5860825357330708,-0.3377865175483737,1.207910159750175,Scale Up
