cpu_usage,memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,network_bandwidth_usage,network_latency,disk_io,pod_lifetime_seconds,label
1.1664518300801205,-0.8630773740090927,0.9491458463199901,1.4256741469709782,0.9570347651866188,0.40378903970413577,-0.16198183259239707,-1.4760016711533261,-1.716463441343273,0.353064659585072,0
0.6561818671311415,1.398298210360788,-1.2780020481354482,1.4690762715656327,1.2914996412921749,-0.23196086889717138,0.008735824062256295,-0.7577704262790674,1.5543284696980535,0.783708041370667,1
-0.5936137808892844,0.41851783716825325,-1.4484281585996084,-0.9265918029785908,-0.45959971647689063,1.4148592695183415,0.07852747321242023,1.2783138985834812,-0.5917209468663311,-0.5264917182608406,1
1.5199051690754224,-0.5148775548799416,-1.335428039181854,0.6021759872405341,-0.6240922688466196,-0.2628919276339631,-0.1111585009363314,-0.5531274148537746,0.9979090137261445,-0.4706784795808112,1
0.7807808923854297,0.3798105910068853,0.4992897066347957,0.11553864386133282,0.34296109884366854,0.6057085259024378,1.3421102560542963,-1.172289395092722,1.6815442717077007,-1.0877238784783632,0
1.7187230986566235,-0.9785359449239268,-0.19440888185815328,-1.0828135119785944,-1.276318831248644,0.9524238283685765,-0.2591679510420699,-1.1845618683228623,1.747342172141856,1.3878175143315195,1
1.1425849437153288,1.2419193403016673,-0.269521175577167,-0.5792439048481592,0.6875941235030418,0.7020675928122065,-0.1725140124716463,0.3906804819413236,1.2587161409303251,1.2938718674686092,1
0.11678719883148546,-0.6579636016647864,0.6262071713597933,1.4473522943319217,1.4533022891811178,-0.6612799925668152,1.331244354872002,0.9817601732098362,1.6554534462995856,1.7032497645818256,0
-0.8638164313251394,-0.5871260767386284,0.2378005493483033,0.9638125146822341,-0.3354025546849716,-0.11803938882878152,0.5671932490426511,1.4126294116951683,-1.6331800746396443,-0.3026846141030061,1
0.2997340494461938,-1.1802224561983363,0.4403141583214082,-1.3005272968896242,-0.8228526547898144,-1.5502455128089618,0.6103402307004949,1.273861892234705,1.6611753056166818,-1.1972722954469843,1
-0.035448968273227674,1.1265084361136806,0.4395984159794065,0.8353880643298887,1.7577681756001897,-0.8584408662121151,1.3693192459406447,1.4658559766631372,0.8195527575587142,1.3295971890314082,0
0.7796641439461606,-0.023659803742183926,-0.8690134049571691,-0.34135028172265475,1.642477410064193,1.4830250613410692,1.3748061921873593,0.2182767935699944,0.05442442520205136,0.7630832919856483,1
0.5768416402320089,0.9523509551544007,-0.9510371749812999,1.5416619983968718,-1.471574159985415,0.5668021067610887,-0.8902920325644581,-0.520977072262477,-0.8885626020585781,0.27796009360452967,1
1.0377969381544796,1.1571367959422507,-1.0743905793529123,1.707023630657868,0.8482035083866182,0.22829161804264514,0.6839474392148152,-1.5025724528754132,1.10768210619183,0.15047108858983005,0
-0.3023683895258227,0.3659299198525692,1.5374592720381002,-0.08658845049958777,-0.001764188648916863,1.2025664501677034,1.3344819209952776,-0.2917549528628878,-0.7241034529403587,-1.1618067314331153,0
1.367706548027536,0.23750484893928497,1.0363291372968835,-1.4363743951639536,0.43670146813583954,0.7573785953954165,-1.7543735306179402,-0.8397302061428842,1.090678839280477,-1.5120811275798594,0
-0.37914427178016447,0.7722624466704922,0.21226657815600053,-0.9515588969230109,1.7344537817144732,0.03692981265191227,-0.33392594369556616,0.21811418511404018,0.8229812194189757,1.3588978405506789,1
-1.6565423486735893,-0.29888521285125497,-0.253043300051824,-1.1481700371726002,1.1368914085119066,0.7729427792647217,0.757196197107807,0.4111499017829797,1.5859870546426726,0.03768436084455178,1
1.2028951240681847,0.3816943443888041,1.0317963137186612,-0.6526608415836985,1.330098398498793,-0.7633400582698986,-0.18246719129213432,1.7086911283215493,1.4392799794399451,0.47217215435430643,0
-0.9131155807309589,-1.1216885995945358,-0.9720878401718231,-1.2234164536828513,-1.2890759373091851,-0.22900575532205844,0.019755278042134117,1.3564043661258267,0.8835534471325116,1.0253171962151506,1
0.2863000078447805,1.0273952821878973,-0.036280287417115385,-0.8616694461757963,0.6578744314757834,0.03825392451324915,-0.42167647057051905,-1.397620574976248,0.002398588348942587,-1.3146307560534256,0
0.8347433850743965,-0.37831721321703743,-0.8731175125214508,-0.637016761937018,-1.3268192138254415,1.2887112322671506,1.2120109133743575,-1.060332532466756,-1.0731971026122642,-1.0397553177760108,1
-0.8431223829290231,0.9302753754596067,-1.706933692530269,1.1203646212283602,-0.18800695176573035,-0.019961290156416556,1.032065625872697,-0.9892541670703202,0.08693137681555814,0.802895465651608,1
0.7772919854435263,-0.307592818041646,0.1349796432344168,-0.09715105681332242,-0.5422060545047424,0.7920482444329477,-0.838939776156104,-0.5933659215769843,1.6915894813089751,0.6680293462473046,1
-1.6655064699678672,0.19796394583056445,1.6532319300223774,0.09598584728256183,-0.2860415084948405,-1.2565636810518166,-1.5351367606128434,0.967675558374705,1.0425400536890244,-1.5856617826066806,1
0.40454540935345557,1.3891296845616625,-1.5984644556233807,-0.01036163517999419,-0.8906791648453967,1.6098457028091222,-0.40029505155263545,-1.5416713284373214,-0.39632562945179095,-0.32367302405652637,0
1.0246883308193553,-0.7249319184689534,1.1345835600023968,-0.08922933687844868,1.033985438990669,-0.6308533878412195,1.033361866274553,1.673959311196529,-1.4419898192698648,0.36946401950750074,0
0.18316101260242768,-1.2857815992458668,1.2064592758462747,-0.11209527185731862,1.417500791724763,-1.6842281971123498,1.0636505406334311,-1.1753132326817806,0.2875357497670319,0.167892161538049,0
0.7863177414347611,-1.6605925615742811,-1.310734025534494,-0.9206358549424254,-0.8844760317566183,-0.026745750489748792,-0.011057806784183777,0.6056095905926048,0.6954949669596494,1.5531618528102415,1
-0.6822566141552767,-0.6265058391239136,-0.34074608451023247,0.8124372026065818,-0.2480793475094813,0.30938911481330467,-0.20867168754444182,-0.5828362445492067,0.9354471036251925,-0.5366222626690992,1
-0.5041937052726212,0.36123298359295863,0.537966525278236,1.145718891010479,0.28638236737125994,-0.9853659419419498,-0.19263014336548612,-1.3107071312486784,1.108172291029692,1.19850621267155,1
-1.3531807847090405,-0.6905083610864697,0.4281566244477501,-0.6976582564549622,0.9606626608512845,1.2560887882056824,-0.4996530973262712,-1.00841120491231,-0.9562980834219289,0.9593041444471482,1
0.5829254783960797,0.41134250963394225,1.4254172574466277,-1.1315668183743823,1.0033214274996372,0.18124301614798724,1.2849173482140919,-0.5319597965555871,-1.467559813563334,0.9001313748009612,0
0.8977540403485852,-0.5355449271153057,0.5527329344848516,-1.2940502442381505,0.5461662861907568,-0.14673658750553806,0.5056827202663482,0.053772984760254744,-0.5252700333319493,1.2114767729481066,1
0.09611323882270799,1.1801445024107557,1.0862884897072693,1.263006974613074,1.7314625275486795,-1.4849241884624764,-0.1773521466740689,-1.3292099662706958,0.25076165164667685,-0.1094769492090909,1
-0.5795546588592916,-1.1598934121457203,-0.36866335391635596,-1.1409030080652627,-0.2779676222634439,-0.5959960636144119,0.07221745443340809,-1.5102871304653611,1.4769835753718699,-0.8453181338171616,1
0.49855784981701523,-0.9043875079366025,-0.9923975387490197,-0.43658004311121895,1.7635784915679458,-0.08051218982239627,-0.5305071259954904,-1.6623204800579001,0.2991328739590905,-1.136991226925364,1
-1.6782186327782587,1.381271015421392,-1.3756198904049053,-0.43765094940621135,-0.23960203195416813,0.47668156819148955,-0.47477312957657913,1.1589613242824293,-1.0656562472663682,-0.42530749436775594,1
-0.7983303865855556,0.15874597912209026,0.3231568923614213,-0.9881469527864202,1.7254200068116976,1.1343079229104882,0.35436032441861043,-0.2119295696214553,0.15009422293580263,-0.9219812450912821,1
1.1658421763915847,-0.040997026109856415,-0.01153259982460953,-1.116149497690365,1.7223308692134456,0.23626744834822702,-0.8711045436345143,1.709912339817307,0.5456165756472768,-1.477689228101566,0
0.7311459508248698,0.5210667039825818,-1.4406692979796325,0.9516283362165467,-0.8766432291529757,-0.007120424714771102,0.052947445983276366,-0.43513253630594356,-0.8598290770542095,1.7415207101241357,0
-0.53648511339046,-0.984242528283048,1.3120086327113103,0.4476883419023912,1.7714563149002365,-0.995298161427164,-0.9815556811353111,-0.022845570454626977,0.48988149652071533,-1.12040137813372,0
-0.08024370735784872,0.8715282556214711,-0.04809268820250675,-1.1326183050374041,0.5195574538536972,0.061829844086569954,-0.42365312993294324,0.4135568769529862,1.7450579348920714,0.06324450365923484,1
0.5654820493623991,0.2643722398137316,0.1167274237648672,1.442901514470386,-0.5486548014202969,1.4058963320969997,0.6607791720306977,0.24890749582502597,0.5373220169955792,-1.314024655105923,0
-1.0456113952844128,0.5724217899531128,-1.5799818611214864,-0.4052820325305523,-0.5907823802422774,1.0638986988509862,1.6680278814274054,-0.5982126900383601,0.89844535415122,0.06710623255332313,1
0.47800528640897594,0.1147748792357042,-0.7687218682997017,-1.6211121516122056,0.8706502303807193,-1.053016175179885,0.9337927766311793,-0.13529825398176912,1.0161566697520652,0.5655290174396427,1
0.326215804532609,-1.0116320111170805,0.8566989697099201,1.0122481155402125,1.2248323728265222,-0.41366995026399206,-0.5122271105412998,0.49014129524173683,-1.463045516276003,-0.23461081911349455,1
0.28384739423992206,-0.042677110597726484,-0.4753369598398347,0.7540502667103662,1.4703789843208204,-1.1078687718190845,-0.060755970940782875,-1.3806456137932759,-0.5456322539804652,-1.6444362573445086,0
-0.6363469975157762,0.08742652661391528,-0.05313058355822758,-0.22269370478782044,0.031218498515007173,0.677025956719751,-1.3863312608927751,1.024543161047338,0.42234711152013277,0.8887366769879114,0
-1.5503658045986057,0.927809003533177,-0.46933076907359933,0.45140912038304626,1.5423110658893984,0.3627984322488769,-0.9714645753943196,1.481689713492993,0.8305734878754467,-1.2667314640307878,0
0.544767636242648,1.375626853718764,-0.8834718944549037,-1.6401807916782516,1.0410160832062894,0.45246646655673645,-1.100377887902398,-1.0903294018473255,1.7367106220257424,1.4373619374973787,1
1.132632072808951,1.0478431780869828,-0.8872946298029588,-0.4435183156365144,-0.9296928717355873,-1.1575543845725873,1.710138406297344,-0.545331077801084,-1.6638139823530502,0.6234376336810384,0
1.1343321504652841,-1.054921528323922,0.21955642405926035,-1.3084927263141675,1.573377058040686,-1.0401121396690693,-0.38946803653251105,1.3302110516040073,0.7545258442798407,-0.24481063220146765,0
-0.34895047613601854,1.6091382879252993,-0.8035389113092087,1.2469833186914425,-1.511421501651325,-1.4129397965519392,0.6816205371483256,1.706535178268229,0.08837471214555913,1.3327142796185647,0
-1.4906134092137662,-0.13360223732253018,0.7213960651269465,-1.0844224519083787,1.159758394536067,-1.345448340614023,-0.27549704818837467,0.9697653618577177,0.8484655548950693,-0.5508916106903043,1
1.337036812421868,-0.30852905744977627,1.5061726078938988,-0.1446086018156539,1.66395534701371,-1.4309089113983744,0.9635844069789542,0.9518396533403998,-0.11208774401590851,1.6454104170201445,1
0.4906046897364281,-0.8877616365508961,-0.38983772533397887,1.5973894426515591,1.1877799930893993,-1.739183014416235,0.3607128721654677,-0.9294884181879569,-0.5991002652394632,0.7354104544396703,0
